"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"GCW","W","2022-09-19 15:15:00","CS700",,,,0,"wx_gcrew_rain15","b5d9fcedfb43d6b6",0,0
"GCW","W","2022-09-19 15:15:00","RM Young 05103-10-L",,,,0.8231999,"wx_maxws15","06455387cf73d144",0,0
"GCW","W","2022-09-19 15:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","3f236444dba27583",0,0
"GCW","W","2022-09-19 15:15:00","LI-190R",,,,289.3,"wx_par_den15","131484ad923e5dad",,0
"GCW","W","2022-09-19 15:15:00","LI-190R",,,,0,"wx_par_tot15","2367e567d31dba54",,0
"GCW","W","2022-09-19 15:15:00","CS EE181",,,,78.67,"wx_rh15","666ef008d69084b2",0,0
"GCW","W","2022-09-19 15:15:00","LI-200R",,,,152,"wx_slr_fd15","84cc74ad2ac52b05",,0
"GCW","W","2022-09-19 15:15:00","LI-200R",,,,0.821,"wx_slr_tf15","5f860a083d6211db",,0
"GCW","W","2022-09-19 15:15:00","CS106",,,,6.419343,"wx_svp15","8a74ec21e27f250f",,0
"GCW","W","2022-09-19 15:15:00","CS EE181",,,,25.86,"wx_tempavg15","c71d99793b584c03",0,0
"GCW","W","2022-09-19 15:15:00","CS106",,,,0,"wx_vappress15","944eddb042118ffa",1,0
"GCW","W","2022-09-19 15:15:00","CS106",,,,6.419343,"wx_vpd15","d62e3450bd147ace",,0
"GCW","W","2022-09-19 15:15:00","RM Young 05103-10-L",,,,212.0489,"wx_winddir15","0835a5833e30c005",0,0
"GCW","W","2022-09-19 15:15:00","RM Young 05103-10-L",,,,0.25382,"wx_windspeed15","480e4c6fc2f5cdb9",,0
"GCW","W","2022-09-19 15:30:00","CS106",,,,1012.505,"wx_barpress15","5abe5f8c40ef7bf5",0,0
"GCW","W","2022-09-19 15:30:00","CS700",,,,0,"wx_gcrew_rain15","4ebfbd7f3a3f5d0b",0,0
"GCW","W","2022-09-19 15:30:00","RM Young 05103-10-L",,,,0.6076,"wx_maxws15","92e638488f1a355a",0,0
"GCW","W","2022-09-19 15:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","023546518a316430",0,0
"GCW","W","2022-09-19 15:30:00","LI-190R",,,,241.2,"wx_par_den15","b3889985d015124a",,0
"GCW","W","2022-09-19 15:30:00","LI-190R",,,,0,"wx_par_tot15","f08845df5dcdc45d",,0
"GCW","W","2022-09-19 15:30:00","CS EE181",,,,78.97,"wx_rh15","1f4e788d46dc76e4",0,0
"GCW","W","2022-09-19 15:30:00","LI-200R",,,,126.4,"wx_slr_fd15","849546ec2104735d",,0
"GCW","W","2022-09-19 15:30:00","LI-200R",,,,0.683,"wx_slr_tf15","243c86e96fbd219b",,0
"GCW","W","2022-09-19 15:30:00","CS106",,,,6.350196,"wx_svp15","f9981688c4f3c467",,0
"GCW","W","2022-09-19 15:30:00","CS EE181",,,,25.5,"wx_tempavg15","30141ac29a3f5ddc",0,0
"GCW","W","2022-09-19 15:30:00","CS106",,,,0,"wx_vappress15","dcc35a87c62475ce",1,0
"GCW","W","2022-09-19 15:30:00","CS106",,,,6.350196,"wx_vpd15","f183449a0b55755f",,0
"GCW","W","2022-09-19 15:30:00","RM Young 05103-10-L",,,,239.1794,"wx_winddir15","5bb546614c33e6ce",0,0
"GCW","W","2022-09-19 15:30:00","RM Young 05103-10-L",,,,0.1998111,"wx_windspeed15","e1197c25a002ee7d",,0
"GCW","W","2022-09-19 15:45:00","CS106",,,,1012.617,"wx_barpress15","2e0bbf258916cf08",0,0
"GCW","W","2022-09-19 15:45:00","CS700",,,,0,"wx_gcrew_rain15","14803ee7d1c9a282",0,0
"GCW","W","2022-09-19 15:45:00","RM Young 05103-10-L",,,,0.686,"wx_maxws15","687818b6eb04f1f4",0,0
"GCW","W","2022-09-19 15:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","27e3c7cb13742557",0,0
"GCW","W","2022-09-19 15:45:00","LI-190R",,,,312.4,"wx_par_den15","9a100439f949de55",,0
"GCW","W","2022-09-19 15:45:00","LI-190R",,,,0,"wx_par_tot15","a3fbff90b2616da0",,0
"GCW","W","2022-09-19 15:45:00","CS EE181",,,,81.1,"wx_rh15","d20745e0dc4ab29b",0,0
"GCW","W","2022-09-19 15:45:00","LI-200R",,,,165.4,"wx_slr_fd15","f62a3e17d592eeb9",,0
"GCW","W","2022-09-19 15:45:00","LI-200R",,,,0.893,"wx_slr_tf15","2c790bac97505351",,0
"GCW","W","2022-09-19 15:45:00","CS106",,,,6.411668,"wx_svp15","ad431bb44f4edc64",,0
"GCW","W","2022-09-19 15:45:00","CS EE181",,,,25.5,"wx_tempavg15","b3afa7742e5249db",0,0
"GCW","W","2022-09-19 15:45:00","CS106",,,,0,"wx_vappress15","8a6975ca9ce47f40",1,0
"GCW","W","2022-09-19 15:45:00","CS106",,,,6.411668,"wx_vpd15","1208ca71508f103d",,0
"GCW","W","2022-09-19 15:45:00","RM Young 05103-10-L",,,,246.6835,"wx_winddir15","a27f525e31618405",0,0
"GCW","W","2022-09-19 15:45:00","RM Young 05103-10-L",,,,0.15386,"wx_windspeed15","032d867876ee795f",,0
"GCW","W","2022-09-19 16:00:00","CS106",,,,1012.5,"wx_barpress15","b6488108979cd857",0,0
"GCW","W","2022-09-19 16:00:00","CS700",,,,0,"wx_gcrew_rain15","0414198e3efac49f",0,0
"GCW","W","2022-09-19 16:00:00","RM Young 05103-10-L",,,,0.8036,"wx_maxws15","b04682fb0153a5c7",0,0
"GCW","W","2022-09-19 16:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","c8b989be6f19a8f4",0,0
"GCW","W","2022-09-19 16:00:00","LI-190R",,,,306,"wx_par_den15","18f4b433a80c1a99",,0
"GCW","W","2022-09-19 16:00:00","LI-190R",,,,0,"wx_par_tot15","9ba3e96fac5c4ce7",,0
"GCW","W","2022-09-19 16:00:00","CS EE181",,,,83.2,"wx_rh15","ee7e9613c83649af",0,0
"GCW","W","2022-09-19 16:00:00","LI-200R",,,,158.1,"wx_slr_fd15","380498b5c978c821",,0
"GCW","W","2022-09-19 16:00:00","LI-200R",,,,0.854,"wx_slr_tf15","c783f15c11625fa2",,0
"GCW","W","2022-09-19 16:00:00","CS106",,,,6.442357,"wx_svp15","64e8bae9cfc7ceee",,0
"GCW","W","2022-09-19 16:00:00","CS EE181",,,,25.68,"wx_tempavg15","321208743ef2fb5f",0,0
"GCW","W","2022-09-19 16:00:00","CS106",,,,0,"wx_vappress15","2a5384ec57d68ae3",1,0
"GCW","W","2022-09-19 16:00:00","CS106",,,,6.442357,"wx_vpd15","d3c695f31963bf5c",,0
"GCW","W","2022-09-19 16:00:00","RM Young 05103-10-L",,,,229.0087,"wx_winddir15","ba01140a8536fc0e",0,0
"GCW","W","2022-09-19 16:00:00","RM Young 05103-10-L",,,,0.3495333,"wx_windspeed15","76c0e5815eb47231",,0
"GCW","W","2022-09-19 16:15:00","CS106",,,,1012.509,"wx_barpress15","1112d515a7097cd6",0,0
"GCW","W","2022-09-19 16:15:00","CS700",,,,0,"wx_gcrew_rain15","7299d7c783c7a426",0,0
"GCW","W","2022-09-19 16:15:00","RM Young 05103-10-L",,,,0.7644,"wx_maxws15","ee65b95fa4cc506f",0,0
"GCW","W","2022-09-19 16:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","87460f4486da9994",0,0
"GCW","W","2022-09-19 16:15:00","LI-190R",,,,245.4,"wx_par_den15","23c06e968e770dc7",,0
"GCW","W","2022-09-19 16:15:00","LI-190R",,,,0,"wx_par_tot15","5b58b19b99c7736f",,0
"GCW","W","2022-09-19 16:15:00","CS EE181",,,,84.4,"wx_rh15","bbeb1c97a470393e",0,0
"GCW","W","2022-09-19 16:15:00","LI-200R",,,,118.2,"wx_slr_fd15","0ec9e943d2ab37ae",,0
"GCW","W","2022-09-19 16:15:00","LI-200R",,,,0.638,"wx_slr_tf15","15472bc21a30f4c7",,0
"GCW","W","2022-09-19 16:15:00","CS106",,,,6.350506,"wx_svp15","89a9f3d5a3658579",,0
"GCW","W","2022-09-19 16:15:00","CS EE181",,,,25.52,"wx_tempavg15","b5aa2f8b7a253991",0,0
"GCW","W","2022-09-19 16:15:00","CS106",,,,0,"wx_vappress15","ce58e0efefb55811",1,0
"GCW","W","2022-09-19 16:15:00","CS106",,,,6.350506,"wx_vpd15","5449b857a92c4d58",,0
"GCW","W","2022-09-19 16:15:00","RM Young 05103-10-L",,,,239.8636,"wx_winddir15","f20d9966970d4ff0",0,0
"GCW","W","2022-09-19 16:15:00","RM Young 05103-10-L",,,,0.1949111,"wx_windspeed15","bc0610747a392e16",,0
"GCW","W","2022-09-19 16:30:00","CS106",,,,1012.429,"wx_barpress15","0a7f8164c091eb08",0,0
"GCW","W","2022-09-19 16:30:00","CS700",,,,0,"wx_gcrew_rain15","5a0ca991421cfa32",0,0
"GCW","W","2022-09-19 16:30:00","RM Young 05103-10-L",,,,0.7056,"wx_maxws15","58c1815c9b2407c3",0,0
"GCW","W","2022-09-19 16:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","db6af92f5e1abc22",0,0
"GCW","W","2022-09-19 16:30:00","LI-190R",,,,171.8,"wx_par_den15","89597f72a456780f",,0
"GCW","W","2022-09-19 16:30:00","LI-190R",,,,0,"wx_par_tot15","d90741f0581dffc8",,0
"GCW","W","2022-09-19 16:30:00","CS EE181",,,,86.1,"wx_rh15","d313563f2451e5ab",0,0
"GCW","W","2022-09-19 16:30:00","LI-200R",,,,77.53,"wx_slr_fd15","42afa291db68f146",,0
"GCW","W","2022-09-19 16:30:00","LI-200R",,,,0.419,"wx_slr_tf15","e4e0573b4b59f01e",,0
"GCW","W","2022-09-19 16:30:00","CS106",,,,6.227385,"wx_svp15","8b16cba713be50cc",,0
"GCW","W","2022-09-19 16:30:00","CS EE181",,,,25.1,"wx_tempavg15","322926bf5a1cee22",0,0
"GCW","W","2022-09-19 16:30:00","CS106",,,,0,"wx_vappress15","f032346304dfa68c",1,0
"GCW","W","2022-09-19 16:30:00","CS106",,,,6.227385,"wx_vpd15","454a37f77d0b8f0f",,0
"GCW","W","2022-09-19 16:30:00","RM Young 05103-10-L",,,,216.7838,"wx_winddir15","67688bc12aaff3ee",0,0
"GCW","W","2022-09-19 16:30:00","RM Young 05103-10-L",,,,0.1594133,"wx_windspeed15","97ae82678632e1e4",,0
"GCW","W","2022-09-19 16:45:00","CS106",,,,1012.425,"wx_barpress15","d50396de29c56f08",0,0
"GCW","W","2022-09-19 16:45:00","CS700",,,,0,"wx_gcrew_rain15","697257f57f497b22",0,0
"GCW","W","2022-09-19 16:45:00","RM Young 05103-10-L",,,,0.392,"wx_maxws15","ba2d79cceb3ca381",0,0
"GCW","W","2022-09-19 16:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","6bf309c508976bef",0,0
"GCW","W","2022-09-19 16:45:00","LI-190R",,,,133.2,"wx_par_den15","caa5e99b78dd12c0",,0
"GCW","W","2022-09-19 16:45:00","LI-190R",,,,0,"wx_par_tot15","453022a918c166b2",,0
"GCW","W","2022-09-19 16:45:00","CS EE181",,,,86.1,"wx_rh15","5b5c2847043507f4",0,0
"GCW","W","2022-09-19 16:45:00","LI-200R",,,,48.19,"wx_slr_fd15","1bd20e359a85eaf3",,0
"GCW","W","2022-09-19 16:45:00","LI-200R",,,,0.26,"wx_slr_tf15","31f195c45c7a229f",,0
"GCW","W","2022-09-19 16:45:00","CS106",,,,6.119442,"wx_svp15","e78604db716e60b5",,0
"GCW","W","2022-09-19 16:45:00","CS EE181",,,,24.72,"wx_tempavg15","17206ecfff0002e2",0,0
"GCW","W","2022-09-19 16:45:00","CS106",,,,0,"wx_vappress15","ec258e52488663eb",1,0
"GCW","W","2022-09-19 16:45:00","CS106",,,,6.119442,"wx_vpd15","6df46ffcc2f26354",,0
"GCW","W","2022-09-19 16:45:00","RM Young 05103-10-L",,,,229.1831,"wx_winddir15","4c53371d4ca71192",0,0
"GCW","W","2022-09-19 16:45:00","RM Young 05103-10-L",,,,0.04464444,"wx_windspeed15","4d6f3320aef22135",,0
"GCW","W","2022-09-19 17:00:00","CS106",,,,1012.439,"wx_barpress15","b3e23ee38161c44d",0,0
"GCW","W","2022-09-19 17:00:00","CS700",,,,0,"wx_gcrew_rain15","e1342ce6afbf2234",0,0
"GCW","W","2022-09-19 17:00:00","RM Young 05103-10-L",,,,0.9211999,"wx_maxws15","fb507fe447a4a7fb",0,0
"GCW","W","2022-09-19 17:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","fa2874262fe337b3",0,0
"GCW","W","2022-09-19 17:00:00","LI-190R",,,,101.8,"wx_par_den15","5110b2aa307c1c01",,0
"GCW","W","2022-09-19 17:00:00","LI-190R",,,,0,"wx_par_tot15","39096ba1bcc5103f",,0
"GCW","W","2022-09-19 17:00:00","CS EE181",,,,88,"wx_rh15","2c1db345f10a78ca",0,0
"GCW","W","2022-09-19 17:00:00","LI-200R",,,,32.1,"wx_slr_fd15","637481959de7fd4a",,0
"GCW","W","2022-09-19 17:00:00","LI-200R",,,,0.173,"wx_slr_tf15","b21cc6ae0b6da552",,0
"GCW","W","2022-09-19 17:00:00","CS106",,,,6.073669,"wx_svp15","6cf78d14f35dbb69",,0
"GCW","W","2022-09-19 17:00:00","CS EE181",,,,24.29,"wx_tempavg15","6d8e0e10a5ed0eac",0,0
"GCW","W","2022-09-19 17:00:00","CS106",,,,0,"wx_vappress15","5af5362476f3045e",1,0
"GCW","W","2022-09-19 17:00:00","CS106",,,,6.073669,"wx_vpd15","d4135de956ec22b1",,0
"GCW","W","2022-09-19 17:00:00","RM Young 05103-10-L",,,,211.0567,"wx_winddir15","174267426d4acfb9",0,0
"GCW","W","2022-09-19 17:00:00","RM Young 05103-10-L",,,,0.2262711,"wx_windspeed15","edd750be27b9b68a",,0
"GCW","W","2022-09-19 17:15:00","CS106",,,,1012.448,"wx_barpress15","567b9f88aefba461",0,0
"GCW","W","2022-09-19 17:15:00","CS700",,,,0,"wx_gcrew_rain15","c346736f48e9a793",0,0
"GCW","W","2022-09-19 17:15:00","RM Young 05103-10-L",,,,0.7448,"wx_maxws15","3072d3d2f91ddaa7",0,0
"GCW","W","2022-09-19 17:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","bc929d9a2b89ea9f",0,0
"GCW","W","2022-09-19 17:15:00","LI-190R",,,,87.3,"wx_par_den15","7c9359929f78b4b1",,0
"GCW","W","2022-09-19 17:15:00","LI-190R",,,,0,"wx_par_tot15","e0f453499b135955",,0
"GCW","W","2022-09-19 17:15:00","CS EE181",,,,88.7,"wx_rh15","18624e315d216b31",0,0
"GCW","W","2022-09-19 17:15:00","LI-200R",,,,27.69,"wx_slr_fd15","d87ee5645c3da630",,0
"GCW","W","2022-09-19 17:15:00","LI-200R",,,,0.15,"wx_slr_tf15","83bc6e05abb73e43",,0
"GCW","W","2022-09-19 17:15:00","CS106",,,,6.012105,"wx_svp15","c11ff38f5aadc530",,0
"GCW","W","2022-09-19 17:15:00","CS EE181",,,,24.08,"wx_tempavg15","7fcc0583bd10b8be",0,0
"GCW","W","2022-09-19 17:15:00","CS106",,,,0,"wx_vappress15","1552e82bf4ea2541",1,0
"GCW","W","2022-09-19 17:15:00","CS106",,,,6.012105,"wx_vpd15","e7bbfdd636107ea0",,0
"GCW","W","2022-09-19 17:15:00","RM Young 05103-10-L",,,,236.7299,"wx_winddir15","993ec968d22e0442",0,0
"GCW","W","2022-09-19 17:15:00","RM Young 05103-10-L",,,,0.1441689,"wx_windspeed15","01306a27d5a7c833",,0
"GCW","W","2022-09-19 17:30:00","CS106",,,,1012.429,"wx_barpress15","be7933bcd1826fb6",0,0
"GCW","W","2022-09-19 17:30:00","CS700",,,,0,"wx_gcrew_rain15","99cf8315e490cc36",0,0
"GCW","W","2022-09-19 17:30:00","RM Young 05103-10-L",,,,0.588,"wx_maxws15","79a4a410bce936a6",0,0
"GCW","W","2022-09-19 17:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","96b1ec473646f5a7",0,0
"GCW","W","2022-09-19 17:30:00","LI-190R",,,,71.09,"wx_par_den15","ef36405011d5f8a7",,0
"GCW","W","2022-09-19 17:30:00","LI-190R",,,,0,"wx_par_tot15","67f6b3857dc929d2",,0
"GCW","W","2022-09-19 17:30:00","CS EE181",,,,89.4,"wx_rh15","5a11e1d6afda5c23",0,0
"GCW","W","2022-09-19 17:30:00","LI-200R",,,,23.32,"wx_slr_fd15","cbb8dc2f92226a1c",,0
"GCW","W","2022-09-19 17:30:00","LI-200R",,,,0.126,"wx_slr_tf15","ef4467fa26f9d3ba",,0
"GCW","W","2022-09-19 17:30:00","CS106",,,,5.98112,"wx_svp15","3bdab1df6e65958e",,0
"GCW","W","2022-09-19 17:30:00","CS EE181",,,,23.84,"wx_tempavg15","ddd5b7c1921eb006",0,0
"GCW","W","2022-09-19 17:30:00","CS106",,,,0,"wx_vappress15","ba953f62908914e1",1,0
"GCW","W","2022-09-19 17:30:00","CS106",,,,5.98112,"wx_vpd15","b1f05f08e87cc699",,0
"GCW","W","2022-09-19 17:30:00","RM Young 05103-10-L",,,,221.3981,"wx_winddir15","1230193164f78382",0,0
"GCW","W","2022-09-19 17:30:00","RM Young 05103-10-L",,,,0.1039889,"wx_windspeed15","12425bcf7521241f",,0
"GCW","W","2022-09-19 17:45:00","CS106",,,,1012.382,"wx_barpress15","226eaeeda4a2c81a",0,0
"GCW","W","2022-09-19 17:45:00","CS700",,,,0,"wx_gcrew_rain15","9ff0b054880e320f",0,0
"GCW","W","2022-09-19 17:45:00","RM Young 05103-10-L",,,,0.294,"wx_maxws15","a56deca79a28630d",0,0
"GCW","W","2022-09-19 17:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","52a69a379ff9be38",0,0
"GCW","W","2022-09-19 17:45:00","LI-190R",,,,50.49,"wx_par_den15","7369a0f585fa18f3",,0
"GCW","W","2022-09-19 17:45:00","LI-190R",,,,0,"wx_par_tot15","fe558f6cc10e1cec",,0
"GCW","W","2022-09-19 17:45:00","CS EE181",,,,92.6,"wx_rh15","7ba4fd10497c882a",0,0
"GCW","W","2022-09-19 17:45:00","LI-200R",,,,17.56,"wx_slr_fd15","9327b6210c454030",,0
"GCW","W","2022-09-19 17:45:00","LI-200R",,,,0.095,"wx_slr_tf15","9184d6c84ec5e466",,0
"GCW","W","2022-09-19 17:45:00","CS106",,,,5.887527,"wx_svp15","ac7eb20e027f0e0e",,0
"GCW","W","2022-09-19 17:45:00","CS EE181",,,,23.59,"wx_tempavg15","ed490b7910f97e44",0,0
"GCW","W","2022-09-19 17:45:00","CS106",,,,0,"wx_vappress15","a373455950a13c15",1,0
"GCW","W","2022-09-19 17:45:00","CS106",,,,5.887527,"wx_vpd15","25519c8789a582f6",,0
"GCW","W","2022-09-19 17:45:00","RM Young 05103-10-L",,,,238.9762,"wx_winddir15","7cf9022d81df30b0",0,0
"GCW","W","2022-09-19 17:45:00","RM Young 05103-10-L",,,,0.02221333,"wx_windspeed15","04359aa231f68731",,0
"GCW","W","2022-09-19 18:00:00","CS106",,,,1012.358,"wx_barpress15","b2e46463616e0091",0,0
"GCW","W","2022-09-19 18:00:00","CS700",,,,0,"wx_gcrew_rain15","ee656a2bf10f6432",0,0
"GCW","W","2022-09-19 18:00:00","RM Young 05103-10-L",,,,0.7644,"wx_maxws15","26b1176013fc352d",0,0
"GCW","W","2022-09-19 18:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","a32bc97e43307d15",0,0
"GCW","W","2022-09-19 18:00:00","LI-190R",,,,27.46,"wx_par_den15","64eaba338f7bdfee",,0
"GCW","W","2022-09-19 18:00:00","LI-190R",,,,0,"wx_par_tot15","8b706f081dccbd50",,0
"GCW","W","2022-09-19 18:00:00","CS EE181",,,,90.1,"wx_rh15","fa10ca66b69ee5db",0,0
"GCW","W","2022-09-19 18:00:00","LI-200R",,,,10.57,"wx_slr_fd15","1550d481acec56c5",,0
"GCW","W","2022-09-19 18:00:00","LI-200R",,,,0.057,"wx_slr_tf15","3c9aa982b81f9304",,0
"GCW","W","2022-09-19 18:00:00","CS106",,,,5.762245,"wx_svp15","77fb1cd505e5c4af",,0
"GCW","W","2022-09-19 18:00:00","CS EE181",,,,23.12,"wx_tempavg15","fa727de2fb528071",0,0
"GCW","W","2022-09-19 18:00:00","CS106",,,,0,"wx_vappress15","23457fc71f902bdf",1,0
"GCW","W","2022-09-19 18:00:00","CS106",,,,5.762245,"wx_vpd15","44c3ec11f5f59368",,0
"GCW","W","2022-09-19 18:00:00","RM Young 05103-10-L",,,,226.6435,"wx_winddir15","edfb1b0675f2786d",0,0
"GCW","W","2022-09-19 18:00:00","RM Young 05103-10-L",,,,0.1262022,"wx_windspeed15","4a76b2df004a4046",,0
"GCW","W","2022-09-19 18:15:00","CS106",,,,1012.25,"wx_barpress15","f563b210b0a7aa14",0,0
"GCW","W","2022-09-19 18:15:00","CS700",,,,0,"wx_gcrew_rain15","33c85ced57445b65",0,0
"GCW","W","2022-09-19 18:15:00","RM Young 05103-10-L",,,,0.6664,"wx_maxws15","4356e90b43e3a433",0,0
"GCW","W","2022-09-19 18:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","7a13b866fbcb3742",0,0
"GCW","W","2022-09-19 18:15:00","LI-190R",,,,8.93,"wx_par_den15","caadeb91cc21c526",,0
"GCW","W","2022-09-19 18:15:00","LI-190R",,,,0,"wx_par_tot15","1c11de869af4ea6a",,0
"GCW","W","2022-09-19 18:15:00","CS EE181",,,,91.2,"wx_rh15","be554e9ed89526e6",0,0
"GCW","W","2022-09-19 18:15:00","LI-200R",,,,3.793,"wx_slr_fd15","4b65c20584628334",,0
"GCW","W","2022-09-19 18:15:00","LI-200R",,,,0.02,"wx_slr_tf15","d94d47aed083fd11",,0
"GCW","W","2022-09-19 18:15:00","CS106",,,,5.730841,"wx_svp15","bf40c1418475232f",,0
"GCW","W","2022-09-19 18:15:00","CS EE181",,,,22.91,"wx_tempavg15","eb1910043e566edc",0,0
"GCW","W","2022-09-19 18:15:00","CS106",,,,0,"wx_vappress15","639c35a03a0cb136",1,0
"GCW","W","2022-09-19 18:15:00","CS106",,,,5.730841,"wx_vpd15","165a36ac4ef93096",,0
"GCW","W","2022-09-19 18:15:00","RM Young 05103-10-L",,,,223.7224,"wx_winddir15","37ec2b6f7454434b",0,0
"GCW","W","2022-09-19 18:15:00","RM Young 05103-10-L",,,,0.08210222,"wx_windspeed15","28b6c0adfec87855",,0
"GCW","W","2022-09-19 18:30:00","CS106",,,,1012.184,"wx_barpress15","5bb14692f1421531",0,0
"GCW","W","2022-09-19 18:30:00","CS700",,,,0,"wx_gcrew_rain15","a6e2fe8558fa64a5",0,0
"GCW","W","2022-09-19 18:30:00","RM Young 05103-10-L",,,,0,"wx_maxws15","073dbbc69fd6170a",0,0
"GCW","W","2022-09-19 18:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","04932536e26aeea0",0,0
"GCW","W","2022-09-19 18:30:00","LI-190R",,,,1.307,"wx_par_den15","63b814403f1cc99c",,0
"GCW","W","2022-09-19 18:30:00","LI-190R",,,,0,"wx_par_tot15","ddfb6894c7f1b3c8",,0
"GCW","W","2022-09-19 18:30:00","CS EE181",,,,93.1,"wx_rh15","7ceacbb8b2b6eb6e",0,0
"GCW","W","2022-09-19 18:30:00","LI-200R",,,,0.644,"wx_slr_fd15","819cde516b53aa4d",,0
"GCW","W","2022-09-19 18:30:00","LI-200R",,,,0.003,"wx_slr_tf15","c195fe64a5e9a4b9",,0
"GCW","W","2022-09-19 18:30:00","CS106",,,,5.565434,"wx_svp15","e7d29c7ffd491828",,0
"GCW","W","2022-09-19 18:30:00","CS EE181",,,,22.29,"wx_tempavg15","2127e678328747dc",0,0
"GCW","W","2022-09-19 18:30:00","CS106",,,,0,"wx_vappress15","f8d5cb6f2177b924",1,0
"GCW","W","2022-09-19 18:30:00","CS106",,,,5.565434,"wx_vpd15","ac0db2b3f74bbfad",,0
"GCW","W","2022-09-19 18:30:00","RM Young 05103-10-L",,,,212.7465,"wx_winddir15","e283c2f0fa4b368e",0,0
"GCW","W","2022-09-19 18:30:00","RM Young 05103-10-L",,,,0,"wx_windspeed15","1c136c91c5f6204e",,0
"GCW","W","2022-09-19 18:45:00","CS106",,,,1012.157,"wx_barpress15","c8bfbac8296fb05c",0,0
"GCW","W","2022-09-19 18:45:00","CS700",,,,0,"wx_gcrew_rain15","2a0810e583fcd28c",0,0
"GCW","W","2022-09-19 18:45:00","RM Young 05103-10-L",,,,0,"wx_maxws15","38f22bd1bd9cc56c",0,0
"GCW","W","2022-09-19 18:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","79467a1b072aeec0",0,0
"GCW","W","2022-09-19 18:45:00","LI-190R",,,,0.081,"wx_par_den15","fc601a1b90af9445",,0
"GCW","W","2022-09-19 18:45:00","LI-190R",,,,0,"wx_par_tot15","3e525af91233d001",,0
"GCW","W","2022-09-19 18:45:00","CS EE181",,,,94.6,"wx_rh15","7b866d615be7e06f",0,0
"GCW","W","2022-09-19 18:45:00","LI-200R",,,,0.187,"wx_slr_fd15","14d9a0587323b9ce",,0
"GCW","W","2022-09-19 18:45:00","LI-200R",,,,0.001,"wx_slr_tf15","487c49f61e2bc258",,0
"GCW","W","2022-09-19 18:45:00","CS106",,,,5.494263,"wx_svp15","8ecd1580234d6e22",,0
"GCW","W","2022-09-19 18:45:00","CS EE181",,,,21.82,"wx_tempavg15","0fe95944235c28df",0,0
"GCW","W","2022-09-19 18:45:00","CS106",,,,0,"wx_vappress15","df02b633f0f8f953",1,0
"GCW","W","2022-09-19 18:45:00","CS106",,,,5.494263,"wx_vpd15","c94f2c15589ccc96",,0
"GCW","W","2022-09-19 18:45:00","RM Young 05103-10-L",,,,231.7828,"wx_winddir15","ed55b444a27d2bf7",0,0
"GCW","W","2022-09-19 18:45:00","RM Young 05103-10-L",,,,0,"wx_windspeed15","c11594729e3fc2f5",,0
"GCW","W","2022-09-19 19:00:00","CS106",,,,1012.14,"wx_barpress15","900c19ef93a50f48",0,0
"GCW","W","2022-09-19 19:00:00","CS700",,,,0,"wx_gcrew_rain15","c5f6f5aa1dc06701",0,0
"GCW","W","2022-09-19 19:00:00","RM Young 05103-10-L",,,,0,"wx_maxws15","8c01053aa3865878",0,0
"GCW","W","2022-09-19 19:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","187c3776359f1562",0,0
"GCW","W","2022-09-19 19:00:00","LI-190R",,,,0,"wx_par_den15","8692a26f9a2e2bf2",,0
"GCW","W","2022-09-19 19:00:00","LI-190R",,,,0,"wx_par_tot15","221caa13dce9cf70",,0
"GCW","W","2022-09-19 19:00:00","CS EE181",,,,95.1,"wx_rh15","101554f7948a182c",0,0
"GCW","W","2022-09-19 19:00:00","LI-200R",,,,0.144,"wx_slr_fd15","4aa71cd089c549c0",,0
"GCW","W","2022-09-19 19:00:00","LI-200R",,,,0.001,"wx_slr_tf15","83e37c7d23ab2a46",,0
"GCW","W","2022-09-19 19:00:00","CS106",,,,5.415233,"wx_svp15","f6e045a4e5ff4a19",,0
"GCW","W","2022-09-19 19:00:00","CS EE181",,,,21.56,"wx_tempavg15","2ab1827b5b61eb31",0,0
"GCW","W","2022-09-19 19:00:00","CS106",,,,0,"wx_vappress15","ad82a900401d7f42",1,0
"GCW","W","2022-09-19 19:00:00","CS106",,,,5.415233,"wx_vpd15","854a9795c1f330ce",,0
"GCW","W","2022-09-19 19:00:00","RM Young 05103-10-L",,,,248.3969,"wx_winddir15","8eafb6ca5f17f0cf",0,0
"GCW","W","2022-09-19 19:00:00","RM Young 05103-10-L",,,,0,"wx_windspeed15","ba1797b6dfd89c1f",,0
